campaign_id,product_type,audience_age,audience_gender,location,channel,duration_days,budget_usd,click_through_rate
8697,Furniture,55+,Male,Florida,Google Ads,14,9373.6,0.0891
8698,Laptops,55+,Male,California,YouTube,60,584.02,0.0149
8699,Books,45-54,Other,California,YouTube,14,5781.02,0.0727
8700,Books,45-54,Male,Florida,LinkedIn,7,8016.82,0.0518
8701,Shoes,35-44,Other,Texas,LinkedIn,60,1105.06,0.0282
8702,Furniture,35-44,Male,Texas,Facebook,7,3893.13,0.0655
8703,Furniture,35-44,Other,New York,YouTube,60,9786.11,0.0616
8704,Shoes,35-44,Other,California,Google Ads,30,2511.97,0.0549
8705,Books,18-24,Other,California,YouTube,14,5546.2,0.0537
8706,Smartphones,18-24,Male,California,LinkedIn,7,7587.66,0.0755
8707,Smartphones,55+,Other,Florida,LinkedIn,45,4208.55,0.029
8708,Books,18-24,Male,Florida,Facebook,60,4374.8,0.0442
8709,Furniture,18-24,Female,Florida,Google Ads,7,1101.05,0.0445
8710,Smartphones,35-44,Male,Texas,LinkedIn,60,2305.89,0.0285
8711,Laptops,35-44,Male,Florida,Google Ads,60,8865.79,0.0755
8712,Laptops,45-54,Other,New York,YouTube,60,8274.02,0.0365
8713,Shoes,35-44,Male,Florida,Facebook,7,3394.07,0.0479
8714,Books,45-54,Female,Texas,YouTube,7,4126.26,0.0738
8715,Books,45-54,Other,California,LinkedIn,60,4683.9,0.0348
8716,Smartphones,18-24,Male,New York,LinkedIn,45,3786.46,0.0479
8717,Furniture,35-44,Male,Texas,Google Ads,14,6712.16,0.0984
8718,Books,18-24,Other,Illinois,LinkedIn,60,621.87,0.02
8719,Smartphones,35-44,Other,California,Google Ads,45,8861.6,0.0846
8720,Smartphones,18-24,Male,Florida,Instagram,14,3356.17,0.054
8721,Books,18-24,Male,Texas,LinkedIn,60,8787.55,0.037
8722,Smartphones,18-24,Other,Illinois,YouTube,14,4816.67,0.0837
8723,Shoes,55+,Other,Texas,YouTube,60,7875.14,0.0472
8724,Shoes,18-24,Female,Florida,Google Ads,7,8344.91,0.1012
8725,Books,25-34,Female,Texas,Instagram,60,3362.24,0.0381
8726,Furniture,25-34,Female,Illinois,LinkedIn,60,6583.09,0.0398
8727,Shoes,25-34,Other,Texas,Facebook,60,6270.43,0.0569
8728,Shoes,45-54,Other,New York,Facebook,60,5022.13,0.0211
8729,Books,18-24,Other,New York,YouTube,45,4960.9,0.0511
8730,Laptops,25-34,Male,Florida,LinkedIn,30,3399.43,0.0452
8731,Smartphones,45-54,Other,Illinois,Facebook,45,3446.81,0.0418
8732,Shoes,25-34,Male,Illinois,Google Ads,45,5707.44,0.0785
8733,Laptops,35-44,Other,Illinois,LinkedIn,7,806.57,0.0493
8734,Furniture,55+,Other,Illinois,YouTube,60,9369.81,0.0608
8735,Laptops,18-24,Male,Illinois,Instagram,45,6674.8,0.0448
8736,Books,55+,Other,California,Google Ads,14,4712.71,0.066
8737,Furniture,55+,Other,Texas,Google Ads,60,1087.16,0.0487
8738,Furniture,35-44,Other,Illinois,LinkedIn,7,6485.12,0.0638
8739,Laptops,35-44,Female,New York,Instagram,7,668.56,0.0443
8740,Books,35-44,Other,Texas,Google Ads,14,6958.74,0.083
8741,Shoes,45-54,Male,Florida,Instagram,7,1188.98,0.0307
8742,Laptops,25-34,Male,Florida,YouTube,60,6732.97,0.0651
8743,Shoes,18-24,Male,Illinois,Google Ads,30,4355.93,0.0873
8744,Laptops,35-44,Other,California,Facebook,30,6794.97,0.0654
8745,Shoes,18-24,Male,California,YouTube,45,1815.72,0.0518
8746,Laptops,18-24,Female,Texas,YouTube,7,1615.14,0.0523
8747,Furniture,18-24,Male,California,Google Ads,60,2850.53,0.0541
8748,Smartphones,35-44,Other,Florida,Facebook,14,4409.36,0.0679
8749,Furniture,35-44,Female,Illinois,Instagram,14,2903.79,0.0545
8750,Shoes,25-34,Male,New York,Facebook,60,1279.15,0.0415
8751,Books,35-44,Female,Florida,YouTube,60,3587.77,0.0666
8752,Furniture,35-44,Male,Florida,Google Ads,14,7204.73,0.1009
8753,Smartphones,18-24,Other,Texas,Facebook,7,6039.32,0.0741
8754,Shoes,25-34,Female,California,Facebook,45,9651.58,0.0606
8755,Furniture,55+,Male,New York,YouTube,45,4641.26,0.0425
8756,Laptops,35-44,Male,New York,Instagram,45,3661.62,0.0396
8757,Books,35-44,Female,California,Facebook,60,7089.96,0.0503
8758,Shoes,55+,Female,Illinois,Facebook,14,4413.61,0.0425
8759,Furniture,18-24,Female,California,LinkedIn,14,6373.94,0.0284
8760,Shoes,25-34,Female,Illinois,YouTube,14,9489.73,0.06
8761,Laptops,18-24,Male,New York,LinkedIn,14,5242.3,0.0474
8762,Smartphones,45-54,Male,Texas,YouTube,14,5232.66,0.0616
8763,Furniture,35-44,Male,Florida,YouTube,30,7864.08,0.0807
8764,Shoes,45-54,Other,New York,LinkedIn,60,7682.73,0.0261
8765,Shoes,35-44,Female,New York,Instagram,60,5404.2,0.0353
8766,Shoes,45-54,Male,New York,Instagram,30,1114.84,0.0235
8767,Smartphones,55+,Female,Florida,YouTube,45,9817.48,0.0536
8768,Shoes,35-44,Female,Illinois,LinkedIn,7,4084.54,0.0415
8769,Books,35-44,Male,Texas,Facebook,60,3508.71,0.0332
8770,Books,45-54,Female,Texas,YouTube,60,9824.69,0.0758
8771,Shoes,25-34,Female,Texas,YouTube,30,8785.28,0.0707
8772,Books,45-54,Female,Illinois,Google Ads,60,3637.06,0.0602
8773,Furniture,35-44,Female,California,Instagram,60,3428.94,0.0426
8774,Books,35-44,Female,California,LinkedIn,45,7349.06,0.0452
8775,Shoes,25-34,Male,Texas,Facebook,30,3676.0,0.0535
8776,Laptops,18-24,Male,New York,Facebook,60,2888.6,0.0348
8777,Furniture,25-34,Female,New York,YouTube,14,9806.87,0.0659
8778,Smartphones,18-24,Female,Florida,Facebook,30,5874.25,0.0747
8779,Shoes,35-44,Female,California,Facebook,45,7743.73,0.0424
8780,Smartphones,55+,Other,New York,YouTube,7,7274.02,0.0539
8781,Laptops,55+,Female,Texas,Instagram,60,7677.5,0.033
8782,Smartphones,45-54,Other,Florida,Google Ads,14,9082.2,0.09
8783,Shoes,25-34,Other,California,Instagram,14,5257.3,0.0637
8784,Shoes,25-34,Other,Florida,Instagram,7,7657.09,0.0669
8785,Laptops,55+,Male,New York,Google Ads,30,8069.73,0.0695
8786,Shoes,18-24,Other,Texas,YouTube,45,9490.65,0.0717
8787,Laptops,25-34,Female,Texas,Instagram,60,7274.42,0.06
8788,Laptops,18-24,Female,Texas,LinkedIn,60,8979.85,0.0514
8789,Shoes,18-24,Male,New York,LinkedIn,60,1402.86,0.0349
8790,Books,18-24,Male,Illinois,Google Ads,14,1697.92,0.0689
8791,Laptops,18-24,Female,Texas,LinkedIn,30,2004.29,0.0369
8792,Shoes,45-54,Male,Illinois,YouTube,7,1875.72,0.0435
8793,Books,45-54,Male,Texas,Facebook,30,1331.43,0.0435
8794,Laptops,55+,Other,Illinois,YouTube,45,1664.45,0.0389
8795,Books,45-54,Other,California,Google Ads,45,9961.15,0.0753
8796,Furniture,25-34,Male,California,Facebook,7,3085.76,0.0525
8797,Furniture,45-54,Female,Texas,LinkedIn,14,5041.46,0.0586
8798,Books,25-34,Other,Florida,Instagram,7,8305.35,0.0736
8799,Laptops,25-34,Female,Florida,LinkedIn,45,1623.89,0.0408
8800,Shoes,18-24,Male,New York,YouTube,14,3514.97,0.0591
8801,Smartphones,55+,Female,California,YouTube,30,2013.22,0.028
8802,Shoes,18-24,Female,California,Google Ads,45,1094.28,0.061
8803,Smartphones,18-24,Female,Florida,Instagram,14,9627.16,0.0753
8804,Smartphones,45-54,Female,Texas,Instagram,14,8654.4,0.0601
8805,Laptops,45-54,Male,New York,Facebook,60,8853.33,0.0339
8806,Books,25-34,Male,California,Facebook,30,8752.46,0.067
8807,Shoes,45-54,Other,New York,YouTube,14,1968.38,0.0458
8808,Books,45-54,Other,California,Google Ads,7,7957.47,0.0881
8809,Furniture,35-44,Other,Illinois,YouTube,30,7414.78,0.0755
8810,Laptops,25-34,Other,Illinois,Instagram,30,9291.45,0.0657
8811,Laptops,25-34,Female,New York,Instagram,45,2583.56,0.0446
8812,Furniture,35-44,Other,Florida,YouTube,30,4433.42,0.076
8813,Shoes,25-34,Other,Florida,Instagram,30,3301.82,0.0517
8814,Furniture,55+,Female,California,Facebook,60,2950.22,0.0419
8815,Shoes,55+,Male,Illinois,Instagram,30,6697.63,0.0339
8816,Smartphones,35-44,Other,Illinois,Facebook,14,2057.46,0.0504
8817,Laptops,45-54,Male,New York,LinkedIn,7,4915.67,0.0416
8818,Shoes,55+,Other,New York,Google Ads,60,6643.08,0.0541
8819,Books,35-44,Male,Florida,Google Ads,60,1737.88,0.055
8820,Books,55+,Other,Florida,Instagram,60,2941.31,0.049
8821,Laptops,18-24,Male,Florida,Google Ads,60,9689.98,0.077
8822,Furniture,35-44,Male,Texas,LinkedIn,45,8056.58,0.0661
8823,Furniture,25-34,Other,Illinois,Instagram,60,6931.07,0.0476
8824,Shoes,55+,Male,Illinois,Facebook,45,8631.71,0.0445
8825,Furniture,25-34,Other,New York,LinkedIn,45,632.7,0.015
8826,Laptops,35-44,Other,Illinois,LinkedIn,30,557.71,0.0317
8827,Shoes,55+,Female,New York,Google Ads,7,1962.68,0.0544
8828,Smartphones,25-34,Other,Texas,Facebook,30,5204.94,0.063
8829,Furniture,45-54,Other,Florida,YouTube,45,5914.75,0.0643
8830,Furniture,45-54,Other,Texas,LinkedIn,30,1580.04,0.036
8831,Shoes,18-24,Other,Florida,Google Ads,14,1186.71,0.0781
8832,Books,35-44,Female,Florida,LinkedIn,60,8369.17,0.0435
8833,Furniture,25-34,Female,New York,Facebook,60,4912.45,0.0437
8834,Laptops,18-24,Female,Florida,Facebook,45,9928.7,0.0566
8835,Furniture,35-44,Female,Texas,Instagram,30,2678.79,0.0541
8836,Smartphones,45-54,Male,California,YouTube,14,6648.41,0.0494
8837,Furniture,25-34,Other,New York,YouTube,14,8141.69,0.0724
8838,Books,55+,Female,Florida,Google Ads,14,8790.06,0.0937
8839,Furniture,45-54,Other,Florida,YouTube,45,3410.03,0.0607
8840,Shoes,55+,Female,Illinois,Facebook,30,2336.16,0.034
8841,Furniture,55+,Other,New York,YouTube,14,2647.9,0.0653
8842,Books,25-34,Male,New York,Google Ads,14,6834.06,0.0799
8843,Shoes,25-34,Female,Texas,LinkedIn,30,5462.13,0.0428
8844,Laptops,55+,Male,California,YouTube,30,6190.42,0.0573
8845,Shoes,18-24,Male,Texas,YouTube,60,695.02,0.0413
8846,Smartphones,55+,Other,Texas,Facebook,7,4214.25,0.0415
8847,Shoes,55+,Female,Texas,Facebook,7,3446.41,0.0494
8848,Laptops,25-34,Male,California,LinkedIn,14,8705.92,0.0564
8849,Furniture,35-44,Other,Texas,Instagram,30,7874.46,0.0637
8850,Shoes,45-54,Other,New York,YouTube,60,4580.93,0.0388
8851,Shoes,25-34,Other,California,Facebook,45,6490.03,0.0551
8852,Shoes,18-24,Male,Florida,Instagram,7,952.95,0.0515
8853,Shoes,45-54,Other,Illinois,YouTube,7,6553.89,0.0629
8854,Laptops,25-34,Other,Illinois,YouTube,30,1423.45,0.0613
8855,Books,25-34,Other,New York,Instagram,45,7283.18,0.0578
8856,Books,35-44,Male,Illinois,Facebook,7,5951.47,0.0678
8857,Shoes,18-24,Other,Illinois,LinkedIn,60,3354.69,0.0405
8858,Laptops,18-24,Male,Illinois,YouTube,7,4022.98,0.0564
8859,Laptops,25-34,Other,Florida,Google Ads,30,1355.87,0.0557
8860,Shoes,35-44,Male,Illinois,Google Ads,30,3566.49,0.071
8861,Smartphones,25-34,Male,Texas,Google Ads,45,9685.01,0.0902
8862,Shoes,55+,Female,New York,LinkedIn,7,5118.76,0.0292
8863,Smartphones,55+,Female,New York,YouTube,45,5005.29,0.0263
8864,Shoes,35-44,Female,New York,Facebook,7,6477.67,0.0474
8865,Smartphones,25-34,Male,Florida,Facebook,14,5102.22,0.0583
8866,Smartphones,35-44,Other,Florida,LinkedIn,7,3877.34,0.0562
8867,Shoes,25-34,Other,Illinois,YouTube,30,1825.45,0.0579
8868,Smartphones,25-34,Male,Texas,Instagram,30,6487.99,0.0569
8869,Furniture,55+,Other,Illinois,Instagram,14,7614.76,0.0705
8870,Books,45-54,Male,New York,YouTube,7,9269.48,0.0706
8871,Laptops,18-24,Other,Texas,YouTube,7,528.63,0.0514
8872,Smartphones,18-24,Male,New York,Facebook,30,1133.27,0.0533
8873,Smartphones,35-44,Female,Texas,LinkedIn,14,9044.35,0.0553
8874,Laptops,18-24,Female,California,LinkedIn,30,6495.98,0.043
8875,Smartphones,55+,Other,Florida,Facebook,14,9600.15,0.0528
8876,Laptops,45-54,Other,Florida,Google Ads,30,4593.02,0.07
8877,Shoes,25-34,Other,New York,Instagram,60,4458.53,0.0453
8878,Furniture,25-34,Other,New York,YouTube,7,3770.51,0.0599
8879,Furniture,55+,Female,California,Instagram,45,1856.78,0.0314
8880,Books,18-24,Female,Illinois,Instagram,60,4097.01,0.0445
8881,Smartphones,25-34,Male,Texas,LinkedIn,30,639.16,0.0315
8882,Books,18-24,Other,California,Facebook,14,5338.48,0.0548
8883,Shoes,55+,Female,California,Google Ads,45,8548.5,0.0564
8884,Furniture,25-34,Male,New York,Google Ads,14,3551.37,0.0646
8885,Shoes,35-44,Male,New York,Facebook,14,1399.08,0.0352
8886,Shoes,45-54,Male,Illinois,Instagram,7,9750.73,0.0496
8887,Smartphones,18-24,Female,Illinois,Facebook,30,1725.29,0.0616
8888,Shoes,18-24,Male,New York,Facebook,7,5522.63,0.07
8889,Furniture,18-24,Other,Florida,YouTube,14,8187.26,0.0648
8890,Books,18-24,Male,Illinois,YouTube,7,2897.28,0.0507
8891,Furniture,55+,Male,California,Instagram,60,8494.15,0.0344
8892,Smartphones,55+,Female,New York,LinkedIn,14,5791.74,0.0338
8893,Furniture,55+,Male,Texas,Google Ads,14,3653.39,0.0874
8894,Laptops,55+,Female,Texas,YouTube,60,8724.05,0.0549
8895,Books,25-34,Female,Florida,Instagram,14,6409.0,0.055
8896,Laptops,55+,Other,New York,Facebook,45,6346.15,0.0346
8897,Laptops,25-34,Male,California,YouTube,45,5288.09,0.0727
8898,Smartphones,35-44,Other,Florida,Facebook,30,3110.01,0.0471
8899,Shoes,55+,Other,California,Facebook,30,3396.17,0.0252
8900,Laptops,35-44,Male,Texas,YouTube,7,1336.75,0.0663
8901,Furniture,55+,Male,California,Instagram,7,2815.38,0.0472
8902,Shoes,35-44,Female,Texas,Google Ads,60,3139.34,0.0458
8903,Furniture,45-54,Male,Illinois,Instagram,60,1057.66,0.0477
8904,Furniture,35-44,Female,Texas,LinkedIn,14,1547.99,0.0502
8905,Shoes,25-34,Other,Texas,LinkedIn,30,3067.4,0.0361
8906,Shoes,18-24,Other,Florida,Google Ads,30,6933.9,0.1009
8907,Furniture,35-44,Female,Florida,LinkedIn,30,2250.23,0.0398
8908,Smartphones,18-24,Male,New York,Facebook,30,5457.57,0.06
8909,Books,45-54,Male,New York,LinkedIn,7,5325.08,0.0468
8910,Books,45-54,Female,Texas,YouTube,45,8423.36,0.0809
8911,Smartphones,25-34,Other,Illinois,Facebook,60,6287.06,0.0702
8912,Shoes,25-34,Female,New York,Instagram,60,9211.49,0.0493
8913,Furniture,35-44,Male,Texas,Google Ads,30,6466.96,0.098
8914,Books,55+,Male,Florida,YouTube,30,742.4,0.0376
8915,Furniture,45-54,Female,New York,YouTube,7,4124.17,0.0727
8916,Smartphones,18-24,Male,New York,Google Ads,7,7140.96,0.1039
8917,Furniture,55+,Other,Texas,LinkedIn,60,5013.66,0.0482
8918,Smartphones,45-54,Female,Texas,Google Ads,30,4484.28,0.0659
8919,Shoes,35-44,Other,California,Google Ads,30,6879.68,0.0729
8920,Smartphones,45-54,Other,California,LinkedIn,60,3214.46,0.0149
8921,Smartphones,25-34,Female,Illinois,Instagram,7,9135.29,0.0729
8922,Books,18-24,Female,New York,Google Ads,60,4424.86,0.0578
8923,Furniture,18-24,Male,California,LinkedIn,7,6496.57,0.0332
8924,Books,25-34,Male,Texas,YouTube,7,9832.17,0.0835
8925,Laptops,55+,Female,New York,Google Ads,7,7962.06,0.0743
8926,Smartphones,25-34,Female,California,Google Ads,30,5550.42,0.091
8927,Laptops,18-24,Male,Illinois,Instagram,60,8664.18,0.0523
8928,Books,35-44,Male,Illinois,Instagram,7,5824.16,0.0744
8929,Furniture,55+,Male,Illinois,YouTube,45,4695.71,0.0635
8930,Books,45-54,Female,Illinois,Instagram,7,8797.8,0.0678
8931,Furniture,35-44,Female,Texas,YouTube,7,757.98,0.0603
8932,Furniture,55+,Male,Illinois,Google Ads,7,4370.93,0.0738
8933,Shoes,18-24,Other,Florida,LinkedIn,14,3758.43,0.0604
8934,Smartphones,18-24,Other,Illinois,Instagram,45,7283.82,0.0605
8935,Books,35-44,Male,California,YouTube,30,619.57,0.0493
8936,Furniture,55+,Female,New York,Instagram,60,6778.1,0.0427
8937,Books,45-54,Female,California,Instagram,60,3790.43,0.0441
8938,Books,45-54,Other,New York,Facebook,60,1429.99,0.0218
8939,Furniture,25-34,Male,Texas,Google Ads,30,9813.14,0.0813
8940,Laptops,35-44,Other,New York,Instagram,7,2516.17,0.0487
8941,Smartphones,55+,Other,Florida,LinkedIn,45,3816.73,0.0294
8942,Smartphones,35-44,Male,Illinois,Facebook,60,2466.94,0.0406
8943,Shoes,45-54,Other,California,YouTube,14,6788.92,0.0594
8944,Shoes,55+,Female,New York,YouTube,14,7933.9,0.0539
8945,Shoes,18-24,Other,California,LinkedIn,45,8676.09,0.064
8946,Smartphones,18-24,Male,Illinois,LinkedIn,60,3454.48,0.0495
8947,Laptops,55+,Female,Texas,Google Ads,7,5483.26,0.0652
8948,Smartphones,35-44,Female,Illinois,LinkedIn,60,6800.95,0.0383
8949,Smartphones,35-44,Other,Texas,YouTube,7,6480.45,0.0693
8950,Smartphones,18-24,Female,California,Google Ads,60,7302.26,0.0631
8951,Smartphones,18-24,Male,Texas,LinkedIn,14,7812.41,0.0639
8952,Laptops,45-54,Other,Texas,LinkedIn,30,1426.0,0.0422
8953,Shoes,55+,Female,Texas,YouTube,45,2098.95,0.032
8954,Books,35-44,Male,Texas,Google Ads,7,7476.05,0.0886
8955,Shoes,45-54,Other,Texas,Facebook,30,5028.42,0.0317
8956,Shoes,35-44,Male,New York,Facebook,7,4556.82,0.0423
8957,Books,18-24,Female,Texas,Google Ads,45,4826.68,0.0714
8958,Smartphones,55+,Other,Texas,LinkedIn,30,4034.25,0.0254
8959,Laptops,25-34,Other,Illinois,LinkedIn,30,6115.14,0.0464
8960,Laptops,55+,Female,Illinois,Google Ads,45,3571.59,0.0649
8961,Shoes,25-34,Male,Illinois,Facebook,45,6549.75,0.0539
8962,Books,45-54,Female,Texas,Instagram,7,2425.05,0.0478
8963,Furniture,25-34,Other,Illinois,YouTube,30,7698.04,0.0641
8964,Smartphones,25-34,Other,New York,Google Ads,45,7925.2,0.0766
8965,Shoes,45-54,Female,California,Instagram,7,5995.95,0.0397
8966,Laptops,55+,Male,Illinois,YouTube,60,4008.57,0.0403
8967,Books,45-54,Female,Illinois,Instagram,45,636.77,0.0299
8968,Books,18-24,Male,New York,Instagram,30,1654.56,0.0232
8969,Shoes,18-24,Male,Florida,YouTube,60,1257.03,0.0568
8970,Furniture,25-34,Other,Florida,Instagram,45,596.95,0.0346
8971,Laptops,45-54,Male,New York,Facebook,14,7361.09,0.0548
8972,Shoes,45-54,Other,Illinois,Google Ads,30,9582.63,0.0743
8973,Furniture,45-54,Male,California,Facebook,30,606.1,0.037
8974,Books,55+,Male,Illinois,Facebook,7,1570.56,0.0431
8975,Smartphones,35-44,Other,New York,YouTube,14,8676.42,0.0717
8976,Laptops,35-44,Male,New York,YouTube,45,7040.77,0.0614
8977,Laptops,35-44,Female,Texas,YouTube,14,4344.75,0.0699
8978,Furniture,55+,Male,New York,Instagram,45,9931.57,0.0527
8979,Shoes,45-54,Other,Texas,Instagram,7,5949.4,0.0484
8980,Books,35-44,Other,New York,Google Ads,60,6861.19,0.0708
8981,Furniture,45-54,Female,Texas,Instagram,14,6705.18,0.0681
8982,Smartphones,25-34,Male,Texas,Google Ads,30,2615.67,0.0851
8983,Smartphones,35-44,Female,Illinois,Facebook,45,5137.18,0.0519
8984,Smartphones,25-34,Male,Texas,Google Ads,14,2555.91,0.0884
8985,Furniture,55+,Female,Florida,Google Ads,45,5339.91,0.0827
8986,Books,18-24,Other,New York,YouTube,14,792.42,0.0311
8987,Laptops,55+,Other,California,Instagram,30,4128.61,0.0441
8988,Shoes,55+,Female,New York,LinkedIn,45,4036.0,0.0234
8989,Laptops,55+,Male,Illinois,LinkedIn,45,3270.49,0.0291
8990,Books,35-44,Male,Illinois,YouTube,60,1252.67,0.0474
8991,Laptops,25-34,Other,Texas,Facebook,7,7824.19,0.0722
8992,Furniture,35-44,Male,Illinois,Facebook,14,4494.32,0.069
8993,Smartphones,18-24,Female,Illinois,Facebook,30,8232.75,0.0683
8994,Books,55+,Female,New York,Google Ads,60,8439.41,0.068
8995,Books,45-54,Male,Florida,Instagram,60,2529.18,0.0459
8996,Laptops,18-24,Other,Florida,Facebook,7,4502.64,0.0608
8997,Furniture,25-34,Other,Texas,LinkedIn,30,7349.25,0.0493
8998,Laptops,18-24,Other,Illinois,Google Ads,14,5245.21,0.0744
8999,Laptops,35-44,Other,Illinois,Facebook,45,8623.15,0.0639
9000,Books,45-54,Other,Florida,Facebook,7,5929.91,0.0659
9001,Laptops,35-44,Female,Texas,Instagram,45,6481.02,0.0567
9002,Smartphones,55+,Male,Illinois,Instagram,60,7976.72,0.0309
9003,Laptops,55+,Female,Texas,Google Ads,45,1661.11,0.0467
9004,Smartphones,18-24,Other,New York,LinkedIn,14,6050.36,0.0607
9005,Books,55+,Other,Illinois,YouTube,14,1311.58,0.0644
9006,Furniture,55+,Male,Illinois,LinkedIn,45,2975.24,0.0323
9007,Smartphones,25-34,Male,Illinois,Instagram,45,2519.43,0.0477
9008,Furniture,25-34,Male,Florida,Instagram,7,5887.22,0.0577
9009,Furniture,35-44,Female,Florida,YouTube,14,8517.07,0.0773
9010,Smartphones,35-44,Male,Illinois,LinkedIn,45,1761.69,0.0354
9011,Books,25-34,Female,Illinois,LinkedIn,30,7799.77,0.0418
9012,Shoes,18-24,Other,New York,YouTube,7,1859.13,0.0645
9013,Furniture,25-34,Female,New York,Instagram,7,2301.88,0.039
9014,Furniture,35-44,Male,Texas,Google Ads,7,9210.93,0.1013
9015,Books,45-54,Female,Texas,LinkedIn,7,592.43,0.0386
9016,Books,55+,Female,Florida,Facebook,45,2372.87,0.0579
9017,Laptops,45-54,Female,California,LinkedIn,60,2547.78,0.0272
9018,Books,45-54,Male,New York,LinkedIn,30,3177.87,0.0411
9019,Furniture,55+,Female,Texas,LinkedIn,60,3952.41,0.0409
9020,Smartphones,25-34,Male,New York,Instagram,60,1480.19,0.0418
9021,Shoes,18-24,Female,New York,Facebook,45,4950.32,0.0543
9022,Laptops,45-54,Female,California,LinkedIn,7,4293.83,0.0463
9023,Smartphones,18-24,Female,New York,Google Ads,7,6436.87,0.0962
9024,Shoes,35-44,Male,California,Facebook,45,8741.42,0.0516
9025,Shoes,45-54,Male,California,YouTube,45,3328.34,0.0349
9026,Shoes,35-44,Male,New York,Google Ads,14,5691.63,0.0661
9027,Smartphones,25-34,Other,New York,YouTube,7,4028.09,0.0627
9028,Laptops,45-54,Male,Texas,LinkedIn,30,882.38,0.006
9029,Laptops,35-44,Female,New York,Instagram,14,8300.22,0.0585
9030,Shoes,35-44,Other,New York,LinkedIn,60,6525.06,0.046
9031,Smartphones,25-34,Male,New York,LinkedIn,7,520.64,0.0411
9032,Shoes,18-24,Male,Texas,YouTube,45,2870.93,0.0667
9033,Books,18-24,Other,California,LinkedIn,45,3435.4,0.0354
9034,Laptops,45-54,Other,Texas,Google Ads,45,8209.55,0.0733
9035,Furniture,25-34,Male,New York,Instagram,7,7726.78,0.0553
9036,Shoes,45-54,Other,Illinois,YouTube,30,4263.37,0.0451
9037,Books,18-24,Female,New York,Facebook,45,1994.75,0.0298
9038,Laptops,25-34,Female,Texas,LinkedIn,7,4167.31,0.0524
9039,Smartphones,55+,Female,Texas,YouTube,60,8196.39,0.045
9040,Laptops,25-34,Male,Florida,LinkedIn,14,4797.72,0.0566
9041,Smartphones,25-34,Female,Illinois,LinkedIn,7,1600.77,0.0547
9042,Smartphones,55+,Other,Texas,YouTube,7,866.2,0.0422
9043,Shoes,35-44,Female,California,Google Ads,45,3666.69,0.0495
9044,Shoes,35-44,Other,New York,Facebook,14,1909.45,0.0378
9045,Laptops,35-44,Female,California,LinkedIn,14,7577.89,0.048
9046,Books,18-24,Other,Texas,Google Ads,45,3148.19,0.0481
9047,Laptops,25-34,Female,Texas,LinkedIn,30,8835.8,0.0601
9048,Furniture,55+,Female,California,LinkedIn,7,6364.82,0.0537
9049,Smartphones,18-24,Female,California,Google Ads,45,4239.81,0.0804
9050,Smartphones,55+,Other,Florida,LinkedIn,30,6295.55,0.036
9051,Shoes,18-24,Other,New York,Facebook,45,3304.15,0.0532
9052,Books,18-24,Female,California,YouTube,60,1842.58,0.0295
